,Unnamed: 0,hypothesis,context,img_id,hypothesis_avg_overall_blv_rating,reference_count,references,hypothesis_avg_overall_sighted_rating,hypothesis_length,avg_reference_length,max_reference_length,min_reference_length,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,Spice
1755,1756,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,3,Hills and mountains are shown in the background rising above the curves of a meandering river.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|A view of a mountain that was created through orogeny near a river.,3.75,131,107.333333333333,161,67,0.34501665545724486,0.16614049758392685,1.0490085839128905e-06,2.666746023031733e-09,0.22664805898820578,0.25,
1756,1757,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,3,Hills and mountains are shown in the background rising above the curves of a meandering river.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|It's a bunch of trees and a river running through it.,3.75,131,102.666666666667,161,53,0.34501665545724486,0.16614049758392685,1.0490085839128905e-06,2.666746023031733e-09,0.22664805898820578,0.25,
1757,1758,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,3,Hills and mountains are shown in the background rising above the curves of a meandering river.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.,3.75,131,71.3333333333333,94,53,0.37499999998437505,0.18057877962096616,1.1401716778849578e-06,2.8984970515985937e-09,0.22664805898820578,0.2074829931972789,
1758,1759,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,3,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|A view of a mountain that was created through orogeny near a river.",3.75,131,115.333333333333,161,67,0.306681471517551,0.11076033172261794,8.005433777105253e-07,2.177389010008021e-09,0.15464101692261623,0.232824427480916,
1759,1760,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,3,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|It's a bunch of trees and a river running through it.",3.75,131,110.666666666667,161,53,0.306681471517551,0.11076033172261794,8.005433777105253e-07,2.177389010008021e-09,0.15464101692261623,0.232824427480916,
1760,1761,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,3,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.",3.75,131,79.3333333333333,118,53,0.2916666666545139,0.11261065411056866,8.322339476758771e-07,2.2889127939662925e-09,0.15464101692261623,0.1799410029498525,
1761,1762,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,3,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.,3.75,131,93.6666666666667,161,53,0.26834628757785706,0.10360680333786637,7.656921951921993e-07,2.1059014315745403e-09,0.11526546213437822,0.232824427480916,
1762,1763,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,4,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|A view of a mountain that was created through orogeny near a river.",3.75,131,110.0,161,67,0.38335183939693873,0.17512746131963683,1.0865045236529198e-06,2.737921730608317e-09,0.22664805898820578,0.25,
1763,1764,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,4,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|It's a bunch of trees and a river running through it.",3.75,131,106.5,161,53,0.38335183939693873,0.17512746131963683,1.0865045236529198e-06,2.737921730608317e-09,0.22664805898820578,0.25,
1764,1765,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,4,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.",3.75,131,83.0,118,53,0.41666666664930563,0.19034674689861678,1.1809261666306976e-06,2.9758582163943454e-09,0.22664805898820578,0.2074829931972789,
1765,1766,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,4,Hills and mountains are shown in the background rising above the curves of a meandering river.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.,3.75,131,93.75,161,53,0.34501665545724486,0.16614049758392685,1.0490085839128905e-06,2.666746023031733e-09,0.22664805898820578,0.25,
1766,1767,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,4,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.",3.75,131,99.75,161,53,0.306681471517551,0.11076033172261794,8.005433777105253e-07,2.177389010008021e-09,0.15464101692261623,0.232824427480916,
1767,1768,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,Orogeny,mountains18,2.5,5,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.",3.75,131,98.6,161,53,0.38335183939693873,0.17512746131963683,1.0865045236529198e-06,2.737921730608317e-09,0.22664805898820578,0.25,
1768,1769,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,1,Hills and mountains are shown in the background rising above the curves of a meandering river.,4.0,161,94.0,94,94,0.2692307692204142,0.10377490432848306,7.655810009045044e-07,2.1016548840702265e-09,0.1683718296258832,0.1950439648281375,
1769,1770,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,1,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.",4.0,161,118.0,118,118,0.34615384614053263,0.1664100588610404,0.10488562462463887,1.4965975077438498e-05,0.14577453851419322,0.2557651991614256,
1770,1771,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,1,A view of a mountain that was created through orogeny near a river.,4.0,161,67.0,67,67,0.15384615384023673,2.48069469168685e-09,6.352994279916439e-12,3.2493903713058936e-13,0.16099737613190837,0.16010498687664043,
1771,1772,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,1,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,4.0,161,131.0,131,131,0.2692307692204142,0.10377490432848306,7.655810009045044e-07,2.1016548840702265e-09,0.13164743377966542,0.2378167641325536,
1772,1773,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,1,It's a bunch of trees and a river running through it.,4.0,161,53.0,53,53,0.15384615384023673,2.48069469168685e-09,6.352994279916439e-12,3.2493903713058936e-13,0.19819998526567653,0.1139122315592904,
1773,1774,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.",4.0,161,106.0,118,94,0.3846153846005918,0.17541160385452437,0.10863467408031745,1.536541839019132e-05,0.16191738840285358,0.2557651991614256,
1774,1775,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,Hills and mountains are shown in the background rising above the curves of a meandering river.|A view of a mountain that was created through orogeny near a river.,4.0,161,80.5,94,67,0.423076923060651,0.13008872711249478,8.900669919877278e-07,2.353071169003282e-09,0.16191738840285358,0.1950439648281375,
1775,1776,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,Hills and mountains are shown in the background rising above the curves of a meandering river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,4.0,161,112.5,131,94,0.34615384614053263,0.11766968107829423,8.324777543274674e-07,2.237935259183482e-09,0.16191738840285358,0.2378167641325536,
1776,1777,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,Hills and mountains are shown in the background rising above the curves of a meandering river.|It's a bunch of trees and a river running through it.,4.0,161,73.5,94,53,0.34615384614053263,0.11766968107829423,8.324777543274674e-07,2.237935259183482e-09,0.19819998526567653,0.1950439648281375,
1777,1778,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.",4.0,161,92.5,118,67,0.46153846152071015,0.19215378455856627,0.11544156732180942,1.6081986818635915e-05,0.16099737613190837,0.2557651991614256,
1778,1779,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.",4.0,161,124.5,131,118,0.423076923060651,0.1839732421943426,0.11214141390219491,1.5735935311904808e-05,0.14045347069033254,0.2557651991614256,
1779,1780,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|It's a bunch of trees and a river running through it.",4.0,161,85.5,118,53,0.3846153846005918,0.17541160385452437,0.10863467408031745,1.536541839019132e-05,0.19819998526567653,0.2557651991614256,
1780,1781,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,A view of a mountain that was created through orogeny near a river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,4.0,161,99.0,131,67,0.34615384614053263,0.11766968107829423,8.324777543274674e-07,2.237935259183482e-09,0.1535036133228827,0.2378167641325536,
1781,1782,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.,4.0,161,60.0,67,53,0.23076923076035508,3.0382181011318086e-09,7.272363035080197e-12,3.5960415739725476e-13,0.19819998526567653,0.16010498687664043,
1782,1783,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,2,A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.|It's a bunch of trees and a river running through it.,4.0,161,92.0,131,53,0.34615384614053263,0.11766968107829423,8.324777543274674e-07,2.237935259183482e-09,0.19819998526567653,0.2378167641325536,
1783,1784,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.",4.0,161,93.0,118,67,0.49999999998076927,0.1999999999921539,0.11856311014492125,1.6407039678353384e-05,0.16191738840285358,0.2557651991614256,
1784,1785,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.",4.0,161,114.333333333333,131,94,0.423076923060651,0.1839732421943426,0.11214141390219491,1.5735935311904808e-05,0.16191738840285358,0.2557651991614256,
1785,1786,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|It's a bunch of trees and a river running through it.",4.0,161,88.3333333333333,118,53,0.423076923060651,0.1839732421943426,0.11214141390219491,1.5735935311904808e-05,0.19819998526567653,0.2557651991614256,
1786,1787,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,Hills and mountains are shown in the background rising above the curves of a meandering river.|A view of a mountain that was created through orogeny near a river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.,4.0,161,97.3333333333333,131,67,0.423076923060651,0.13008872711249478,8.900669919877278e-07,2.353071169003282e-09,0.16191738840285358,0.2378167641325536,
1787,1788,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,Hills and mountains are shown in the background rising above the curves of a meandering river.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.,4.0,161,71.3333333333333,94,53,0.423076923060651,0.13008872711249478,8.900669919877278e-07,2.353071169003282e-09,0.19819998526567653,0.1950439648281375,
1788,1789,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,Hills and mountains are shown in the background rising above the curves of a meandering river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.|It's a bunch of trees and a river running through it.,4.0,161,92.6666666666667,131,53,0.3846153846005918,0.12403473458434255,8.622339795765926e-07,2.2976659662726717e-09,0.19819998526567653,0.2378167641325536,
1789,1790,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.",4.0,161,105.333333333333,131,67,0.49999999998076927,0.1999999999921539,0.11856311014492125,1.6407039678353384e-05,0.1535036133228827,0.2557651991614256,
1790,1791,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.",4.0,161,79.3333333333333,118,53,0.46153846152071015,0.19215378455856627,0.11544156732180942,1.6081986818635915e-05,0.19819998526567653,0.2557651991614256,
1791,1792,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.|It's a bunch of trees and a river running through it.",4.0,161,100.666666666667,131,53,0.46153846152071015,0.19215378455856627,0.11544156732180942,1.6081986818635915e-05,0.19819998526567653,0.2557651991614256,
1792,1793,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,3,A view of a mountain that was created through orogeny near a river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.|It's a bunch of trees and a river running through it.,4.0,161,83.6666666666667,131,53,0.3846153846005918,0.12403473458434255,8.622339795765926e-07,2.2976659662726717e-09,0.19819998526567653,0.2378167641325536,
1793,1794,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,4,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.",4.0,161,102.5,131,67,0.49999999998076927,0.1999999999921539,0.11856311014492125,1.6407039678353384e-05,0.16191738840285358,0.2557651991614256,
1794,1795,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,4,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.|It's a bunch of trees and a river running through it.",4.0,161,83.0,118,53,0.49999999998076927,0.1999999999921539,0.11856311014492125,1.6407039678353384e-05,0.19819998526567653,0.2557651991614256,
1795,1796,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,4,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.|It's a bunch of trees and a river running through it.",4.0,161,99.0,131,53,0.46153846152071015,0.19215378455856627,0.11544156732180942,1.6081986818635915e-05,0.19819998526567653,0.2557651991614256,
1796,1797,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,4,Hills and mountains are shown in the background rising above the curves of a meandering river.|A view of a mountain that was created through orogeny near a river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.|It's a bunch of trees and a river running through it.,4.0,161,86.25,131,53,0.423076923060651,0.13008872711249478,8.900669919877278e-07,2.353071169003282e-09,0.19819998526567653,0.2378167641325536,
1797,1798,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,4,"a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.|It's a bunch of trees and a river running through it.",4.0,161,92.25,131,53,0.49999999998076927,0.1999999999921539,0.11856311014492125,1.6407039678353384e-05,0.19819998526567653,0.2557651991614256,
1798,1799,A river flowing through a valley with low hills in the forefront and high snow-peaked mountains in the distance.  The mountain peaks are partially cloud covered.,Orogeny,mountains18,3.25,5,"Hills and mountains are shown in the background rising above the curves of a meandering river.|a wilderness scene with pine trees, mountains and a winding river which wraps around hills in the middle of the image.|A view of a mountain that was created through orogeny near a river.|A large river is seen from above as it curves around a large hill about 150 feet tall. Snow-capped mountains are in the background.|It's a bunch of trees and a river running through it.",4.0,161,92.6,131,53,0.49999999998076927,0.1999999999921539,0.11856311014492125,1.6407039678353384e-05,0.19819998526567653,0.2557651991614256,
1799,1800,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,1,A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside,4.0,76,236.0,236,236,0.02813063563025547,0.022679643507386354,0.015066448286230747,2.2363840557145694e-06,0.11114142201660836,0.15121467526028753,
1800,1801,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,1,A view of two mountain ranges with a bay between them.,4.0,76,54.0,54,54,0.23076923075147937,0.1386750490451956,1.2046697091948714e-06,3.636227046180843e-09,0.0704955273533429,0.16920943134535368,
1801,1802,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,1,"There is a mountain range with green trees and red-tile-roofed houses in the foreground, a bay in the middle, and another ocean range across the bay in the background. The top of the photo is blue sky and clouds.",4.0,76,212.0,212,212,0.052052032006073834,0.024228902323214316,1.9329855600219969e-07,5.591447046969498e-10,0.06888535232288841,0.14112203585887795,
1802,1803,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,1,A view of the ocean with blue skies and clouds and tall mountains surround the water.,4.0,76,85.0,85,85,0.24428389467563374,4.020183649328298e-09,1.0526704512797863e-11,5.51650318636936e-13,0.15677141834684857,0.13540510543840176,
1803,1804,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,2,A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside|A view of two mountain ranges with a bay between them.,4.0,76,145.0,236,54,0.018248824843288908,0.014358098604165538,0.008595948356547112,1.2112684408365668e-06,0.09029756211321223,0.12831299957930162,
1804,1805,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,2,"A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside|There is a mountain range with green trees and red-tile-roofed houses in the foreground, a bay in the middle, and another ocean range across the bay in the background. The top of the photo is blue sky and clouds.",4.0,76,224.0,236,212,0.0021175389293596946,0.001442859568025862,0.000906241722107171,1.3079833580814725e-07,0.059306855441479255,0.09010339734121121,
1805,1806,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,2,A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside|A view of the ocean with blue skies and clouds and tall mountains surround the water.,4.0,76,160.5,236,85,0.012422201325658576,0.00846430343742949,0.005316321209325242,7.673073859195653e-07,0.07530869183826566,0.11928040672663275,
1806,1807,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,2,"A view of two mountain ranges with a bay between them.|There is a mountain range with green trees and red-tile-roofed houses in the foreground, a bay in the middle, and another ocean range across the bay in the background. The top of the photo is blue sky and clouds.",4.0,76,133.0,212,54,0.38461538458579886,0.25318484175062944,1.7995375176065113e-06,4.913270547713079e-09,0.06888535232288841,0.21844225604297224,
1807,1808,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,2,A view of two mountain ranges with a bay between them.|A view of the ocean with blue skies and clouds and tall mountains surround the water.,4.0,76,69.5,85,54,0.38461538458579886,0.17902871849551308,1.4282938742524094e-06,4.131551590743584e-09,0.15677141834684857,0.16920943134535368,
1808,1809,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,2,"There is a mountain range with green trees and red-tile-roofed houses in the foreground, a bay in the middle, and another ocean range across the bay in the background. The top of the photo is blue sky and clouds.|A view of the ocean with blue skies and clouds and tall mountains surround the water.",4.0,76,148.5,212,85,0.3664258420134506,0.15570104322543862,1.2050068582950142e-06,3.433101852194622e-09,0.15677141834684857,0.1651997291807718,
1809,1810,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,3,"A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside|A view of two mountain ranges with a bay between them.|There is a mountain range with green trees and red-tile-roofed houses in the foreground, a bay in the middle, and another ocean range across the bay in the background. The top of the photo is blue sky and clouds.",4.0,76,167.333333333333,236,54,0.07287284480850338,0.05733604768042539,0.03432611228108384,4.836945823554342e-06,0.0910293660533687,0.1466346153846154,
1810,1811,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,3,A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside|A view of two mountain ranges with a bay between them.|A view of the ocean with blue skies and clouds and tall mountains surround the water.,4.0,76,125.0,236,54,0.4885677893512675,0.35957615687725014,0.21053409025595707,2.9338396261552132e-05,0.15677141834684857,0.17280453257790368,
1811,1812,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,3,"A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside|There is a mountain range with green trees and red-tile-roofed houses in the foreground, a bay in the middle, and another ocean range across the bay in the background. The top of the photo is blue sky and clouds.|A view of the ocean with blue skies and clouds and tall mountains surround the water.",4.0,76,177.666666666667,236,85,0.4885677893512675,0.3114020864508772,0.19128291544863996,2.7302454119263285e-05,0.15677141834684857,0.17280453257790368,
1812,1813,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,3,"A view of two mountain ranges with a bay between them.|There is a mountain range with green trees and red-tile-roofed houses in the foreground, a bay in the middle, and another ocean range across the bay in the background. The top of the photo is blue sky and clouds.|A view of the ocean with blue skies and clouds and tall mountains surround the water.",4.0,76,117.0,212,54,0.46153846150295863,0.2773500980903911,1.912293963650163e-06,5.142401604576806e-09,0.15677141834684857,0.21844225604297224,
1813,1814,Large mountains with populated hillsides with a body of water in the middle.,Orogeny,mountains9,3.5,4,"A mountain range is shown in the front of the image and the back of the image. A large body of water is in the middle of the two mountain ranges. The clouds are low and it is an overcast day. Houses are scattered within the mountainside|A view of two mountain ranges with a bay between them.|There is a mountain range with green trees and red-tile-roofed houses in the foreground, a bay in the middle, and another ocean range across the bay in the background. The top of the photo is blue sky and clouds.|A view of the ocean with blue skies and clouds and tall mountains surround the water.",4.0,76,146.75,236,54,0.4885677893512675,0.35957615687725014,0.21053409025595707,2.9338396261552132e-05,0.15677141834684857,0.17280453257790368,
1814,1815,A building that looks like is made of concrete and steel. It has multiple roof shapes from A-frame to cone shaped.,Roof,church19,4.25,1,A church is shown with a domed roof and dramatic spires,2.33333333333333,114,55.0,55,55,0.19047619046712022,3.0860669990912095e-09,7.943630475591016e-12,4.085038450534026e-13,0.1046728971962617,0.19869706840390877,
1815,1816,A building that looks like is made of concrete and steel. It has multiple roof shapes from A-frame to cone shaped.,Roof,church19,4.25,1,"In the photo you can see a huge cathedral of Gothic architecture in the middle of what appears to be trees, or an elaborate garden. The colors of the cathedral range from ivory to light emerald, without becoming intense. Although it is not done directly incapié, the photo frames the roof of the cathedral.",2.33333333333333,114,306.0,306,306,0.04946385407709889,7.167993447489252e-10,1.7777046715269025e-12,8.973479906043616e-14,0.05924905403136412,0.07411907654921021,
